"DSNUM","NAME","Lat","Long","Coordinate_System","USGS_ID","HUC","METHOD_SOURCE","Data_Source","ECOREGION","STATE","Surface_Area_acres","DRAIN_SQMILE","NET_SED_CONTRIB_SQMILE","SEDI_RATE_MEAN_ACFT_YR","Sed_Yield_m_yr","Sed_Yield_mm_yr","Sed.Rate..mm.yr.","slope_calc","forest_calc","crops_calc"
"70128","SULLIVAN DEBRIS BASIN",340424,1183029,"",".",".","1","RESSED","11.1","CA",NA,"2.38",2.38,0.090322581,"1.80739E-05",0.018073894,NA,22.6654152458366,5.72,0
"70052","PICKENS DEBRIS BASIN",341316,1181346,"",".",".","1","RESSED","11.1","CA",NA,"1.84",1.84,7.642822967,"0.001978191",1.978191471,NA,24.5651402084002,15.05,0
"16024","LAKE DUQUOIN",380344,891336,"",".",".","7","RESSED","8.3","IL",260,"10.73",10.35,6.65,"0.000305995",0.305994516,7.8,0.412522484204206,12.95,69.15
"46024","THEVER",371703,971652,"",".",".","1","RESSED","9.4","KS",1.37,"0.14",0.14,0.078021978,"0.000265412",0.265412436,17.4,1.46645166024778,0.33,47.46
"45052","MERITT POND",380937,955149,"",".",".","1","RESSED","9.2","KS",1.37,"0.25",0.25,0.139501779,"0.000265749",0.265749274,31,1.02548493743113,5,11.11
"19047","WEST FORK LAKE",391529,842942,"","03256500","05090203","7","RESSED","8.2","OH",557,"29.5",28.6,26.50442478,"0.000441352",0.441351593,14.5,2.8452591008921,20.2,0.01
"53013","MERIDIAN LAKE",315312,974200,"",".",".","1","RESSED","9.4","TX",61,"3.3",3.2,2.246376812,"0.000334322",0.334322016,11.2,1.93586037055621,38.37,1.22
"36012","MORTENSON",423831,953339,"",".",".","1","RESSED","9.2","IA",7.6,"1.39",1.37,NA,"",NA,NA,2.25056595281884,0.11,77.25
"31040","HUSCHER",390630,934848,"",".",".","1","RESSED","9.2","MO",4.09,"0.334",0.181,0.486231884,"0.001279373",1.279373076,36.2,2.58800772540856,7.88,87.73
"51011","LAKE CLARK (ENNIS RESERVOIR SYSTEM)",321928,963923,"",".",".","7","RESSED","9.4","TX",173,"3.14",2.87,7.489177489,"0.001242752",1.242752297,13.2,1.2431233151505,14.12,0.46
"32024","ROBSON",383857,971745,"",".",".","1","RESSED","9.4","KS",2.48,"0.156",0.152,0.138333333,"0.000433427",0.433426641,17,2.31349137698908,0,21.9
"19036","ADAMS LAKE",384852,833112,"","384850083311000","05090201","1","RESSED","8.3","OH",38.5,"4.45",4.39,3.141221374,"0.000340774",0.340773937,24.9,4.2435703839672,49.1,4.83
"76022","SNYDER",470459,1182442,"",".",".","3","RESSED","10.1","WA",1.84,"0.45",0.45,0.228514056,"0.000241843",0.241842572,37.9,2.91955525405203,0,88.96
"21031","SCHOENBECK POND",411422,813817,"",".",".","5","RESSED","8.1","OH",0.52,"0.03",0.03,0.017407407,"0.000276341",0.276340912,10.2,3.30801548188556,50.52,0
"52017","CUMMINS CREEK WATERSHED, SITE NO. 6",300700,964435,"",".",".","1","RESSED","9.4","TX",111.8,"2.99",2.82,0.591623037,"9.99145E-05",0.099914453,1.6,0.716159945470409,28.08,0
"32026","PRAY",384103,971346,"",".",".","5","RESSED","9.4","KS",0.78,"0.128",0.127,0.041333333,"0.000154999",0.154999058,16.2,1.26030384650359,0.95,56.82
"33023","WRAY WATERSHED, W-6",400358,1021406,"",".",".","1","RESSED","9.4","CO",16,"1.7",1.67,0.652542373,"0.000186091",0.186090668,12.4,3.92434224828287,0.53,8.52
"36019","VERMILLION WATERSHED NO. B",434236,972436,"",".",".","5","RESSED","9.2","SD",1.47,"0.237",0.237,0.094039735,"0.000188971",0.188971103,19.5,0.509918974390153,0,92.76
"35045","MULE CREEK A",405920,953941,"",".",".","1","RESSED","9.2","IA",7.08,"0.188",0.177,0.905235294,"0.002435682",2.43568185,39,3.43363036245052,0,89.33
"16028","VALIER OUTING CLUB",380224,890248,"",".",".","1","RESSED","8.3","IL",67,"2.47",2.37,1.396011396,"0.000280526",0.280525901,6.4,0.658872420132185,13.95,39.27
"72020","ONION CREEK NO. 7",391600,1202117,"","11426160","18020128","1","RESSED","6.2","CA",0.0413,"0.8",0.8,0.00685,"4.07787E-06",0.004077866,50.6,13.2625533134947,88.56,0
"31009","MISSION LAKE",394018,953052,"",".",".","7","RESSED","9.2","KS",169,"8.15",7.76,9.513888889,"0.000583887",0.58388686,17.2,2.0045340321059,6.06,62.85
"36007","NEPPER MAIN",420806,954836,"",".",".","1","RESSED","9.2","IA",5.4,"0.196",0.186,0.996756757,"0.002552164",2.552164081,56.3,3.83308849905768,0,77.3
"24056","HAMBAUGH-MARTIN NO. 1",395105,903841,"",".",".","1","RESSED","8.3","IL",38.5,"2.09",2.03,4.46809816,"0.001048236",1.048235867,35.4,4.46004046791597,52.3,28.4
"57014","ZIA RESERVOIR",353136,1064526,"",".",".","1","RESSED","10.1","NM",10.7,"2.4",2.4,6.492063492,"0.001288261",1.288261016,184.9,3.71899397315804,0,0
"33005","GALLATIN RESERVOIR",400250,1002539,"",".",".","1","RESSED","9.4","NE",44.9,"3.44",3.09,3.644230769,"0.000561668",0.561668075,24.7,2.42788682891563,0,62.12
"27007","FRANKLIN FARM POND",442948,923843,"",".",".","1","RESSED","8.1","MN",12.7,"1.188",1.181,1.448780488,"0.000584232",0.584231594,34.8,3.19379247128966,9.46,78.04
"63017","FOOL CREEK DEBRIS BASIN",395329,1055207,"",".",".","1","RESSED","6.2","CO",NA,"1.11",1.11,0.014268421,"6.12189E-06",0.006121887,NA,12.3527563871864,99.73,0
"12005","LAKE PURDY",332736,864005,"WGS84","332734086400500","03150202","7","RESSED","8.4","AL",972,"41.74",40.22,19.28571429,"0.000228363",0.228363142,6,5.55738561075561,52.55,0.07
"71011","HUME",364739,1185359,"",".",".","1","RESSED","6.2","CA",85.2,"24.2",24.1,0.735135135,"1.45272E-05",0.014527219,2.6,14.8796958980821,90.41,0
"33009","DOZBABA POND",394736,1010205,"",".",".","1","RESSED","9.4","KS",3.37,"1.41",1.4,0.389400922,"0.000132465",0.132465044,35.2,4.05548446936873,0,23.93
"21035","CLOUSE LAKE",394555,821812,"","394558082180200","05030204","1","RESSED","8.1","OH",43.1,"8.7",8.66,4.117410714,"0.000226432",0.22643244,29.1,5.25073339981091,37.9,21.27
"22008","HARRISON LAKE",413826,842143,"","413819084214500","04100006","7","RESSED","8.2","OH",97,"37.2",37,8.86,"0.000114042",0.114041874,27.8,0.704702551294888,4.43,74.36
"50007","SANTA ROSA LAKE",335627,991536,"",".",".","7","RESSED","9.4","TX",1625.19,"328",325.45,119.3064103,"0.000174587",0.174586979,22.4,0.498460705854035,0.67,24.08
"4020","LITTLE CHOCONUT, SITE NO. 2B",421037,755808,"WGS84",".",".","1","RESSED","5.3","NY",22,"1.64",1.61,0.151111111,"4.46995E-05",0.044699521,2.1,6.18104245420982,70.03,0
"34001","CASTLEWOOD RESERVOIR",392027,1044522,"",".",".","1","RESSED","9.4","CO",176.4,"167.2",166.9,16.38888889,"4.67655E-05",0.046765494,28.3,3.43363036245052,8.71,0.11
"72002","MORRIS",392212,1231803,"",".",".","1","RESSED","6.2","CA",39.6,"5.1",5.03,5.894988067,"0.000558145",0.558145327,45.4,15.2429977429016,65.8,0
"33011","WALKER POND",394710,1010227,"",".",".","1","RESSED","9.4","KS",5.07,"4.78",4.77,0.327522936,"3.27006E-05",0.032700597,19.7,4.11248963417778,0,28.95
"71046","WILLIAMS RESERVOIR",370716,1215425,"",".",".","1","RESSED","7.1","CA",4.9,"5.25",5.24,0.647291942,"5.88303E-05",0.058830327,40.3,25.738715941777,34.64,0
"46023","NICHLAUS",374927,974447,"",".",".","1","RESSED","9.4","KS",7,"2.29",2.27,0.929714286,"0.000195055",0.195054509,40.5,0.544293531604592,1.33,82.44
"32031","HEIKES POND",394033,1000228,"",".",".","1","RESSED","9.4","KS",8.31,"1.84",1.83,0.57890625,"0.000150657",0.150657063,21.2,2.42788682891563,0,59.9
"63007","SOUTHEAST (13)",391813,1085528,"",".",".","1","RESSED","10.1","CO",4.7,"0.484",0.477,0.891071429,"0.000889665",0.889664963,57.8,3.8444962923603,0,0
"42905","BOXELDER CREEK WATERSHED (B-6)",405740,1051027,"",".",".","7","RESSED","6.2","CO",65.6,"16.6",15,3.756410256,"0.000119265",0.1192653,17.5,8.14373828580096,11.74,0
"46032","MILLER",380820,971601,"",".",".","1","RESSED","9.4","KS",1.5,"1.2",1.2,0.356666667,"0.000141551",0.141551223,72.5,0.521377202138141,1.79,70.2
"99001","HUBBARD BROOK EXPERIMENT FOREST, WEIR NO. 3",435656,714403,"",".",".","1","RESSED","5.3","NH",0.012,"0.164",0.164,0.004916667,"1.42777E-05",0.014277733,124.9,13.0452391861825,96.96,0
"31045","LAKE ELBO",391402,962911,"",".",".","1","RESSED","9.4","KS",33,"3.2",3.14,1.851851852,"0.000280872",0.280872319,17.1,3.4564659169926,12.97,1.62
"69","Navarro Mills",315727,964123,"WGS84","8063050","12030108",".","Texas Water Board",".","TX",4736,"320.0",320,253.3269231,"0.000377019",0.377,16.3,1.11712611912445,7.31,31.23
"72004","BLODGETT",383112,1211250,"",".",".","1","RESSED","11.1","CA",46.9,"3.12",3.05,0.6625,"0.000103447",0.103447117,4.3,0.910926135686974,0,0
"6016","BEAR CREEK WATERSHED, SITE NO. 13",352206,774920,"WGS84",".",".","1","RESSED","8.3","NC",62,"1.85",1.75,0.39296875,"0.000106943",0.106942988,1.9,0.452627242154661,28.54,46.17
"7017","DUNCAN CREEK, SITE NO. 8",342924,815019,"WGS84",".",".","1","RESSED","8.3","SC",38.8,"1.83",1.77,4.463636364,"0.001201013",1.201013499,35.1,3.46788328244581,64.12,0
"19901","Buckhorn Lake",372023,832812,"","03230800","05100202","7","RESSED","8.4","KY",3620,"408",408,190.3501946,"0.000222191",0.222190512,16,22.1119072647607,90.5,0
"25020","BEAR CREEK WATERSHED, SITE A-2",402448,920234,"",".",".","1","RESSED","9.2","MO",42,"4.11",3.89,6.215,"0.000760894",0.76089351,45.1,1.30039086616085,3.98,64.92
"34007","ENGLEWOOD",393522,1045505,"",".",".","7","RESSED","9.4","CO",91.8,"9.4",9.25,3.339303483,"0.000171928",0.171927958,11.1,2.89669593422357,0.28,0
"70014","LIVE OAK DAM",340758,1174443,"",".",".","1","RESSED","11.1","CA",11,"2.3",2.3,2.838768116,"0.000587807",0.587806563,78.7,18.0507891257583,4.16,0
"46047","SMITH POND",381443,995006,"",".",".","1","RESSED","9.4","KS",2.4,"0.3",0.3,0.150955414,"0.00023964",0.239640263,19.2,1.78704860972136,0,33.45
"27009","STELPLAUGH FARM POND",435232,913842,"",".",".","1","RESSED","8.1","MN",2.17,"0.231",0.23,0.223404255,"0.00046259",0.462589694,31.4,12.2926016432743,58.91,0
"19055","A STRIP MINE LAKE",371637,873540,"",".",".","5","RESSED","8.3","KY",3,"0.009",0.009,NA,"",NA,NA,2.8795508382381,59.96,6.15
"21032","TICKY POND",411427,813310,"",".",".","5","RESSED","8.1","OH",0.38,"0.16",0.16,0.017777778,"5.29163E-05",0.052916345,14.3,3.17094479019275,74.02,0
"32025","JACOBSON",384556,971126,"",".",".","1","RESSED","9.4","KS",3.17,"0.211",0.206,0.556302521,"0.001286104",1.286104198,53.5,1.3977396780458,3.1,40.71
"57021","RODEY (HATCH VALLEY ARROYOS NO. 5)",323837,1070818,"",".",".","1","RESSED","10.2","NM",16.96,"2.1",2.1,3.259340659,"0.000739167",0.739167405,58.6,11.1114643217682,0,0
"4001","LOCH RAVEN RESERVOIR",392550,763237,"WGS84","1583978","2060003","7","RESSED","8.3","MD",2337,"303",219.4,121.1663808,"0.000263013",0.263013391,15.8,5.3813824381786,42.83,17.19
"21047","CENTERVILLE MILLS LAKE",412051,812011,"","412100081201400","04110003","1","RESSED","8.1","OH",12.5,"10.4",10.38,0.510638298,"2.34287E-05",0.02342871,12.5,1.78704860972136,48.47,3.68
"32046","MOLLENKAMP POND",390411,1000258,"",".",".","1","RESSED","9.4","KS",17.2,"6.15",6.12,1.2,"9.33818E-05",0.093381785,21.3,1.52943394267699,0.01,54.87
"63018","DEADHORSE CREEK WEIR",395404,1055423,"",".",".","1","RESSED","6.2","CO",0.009,"1.04",1.04,0.003791506,"1.73624E-06",0.001736244,128.4,18.6032330118008,90.89,0
"27014","BIRCH LAKE (TWIN PARKS W/S, SITE 7)",430110,895459,"",".",".","1","RESSED","8.1","WI",17.1,"1.5",1.5,6.634615385,"0.002106478",2.106477576,118.3,7.27164630265509,39.96,15.11
"71022","CONTRA COSTA COUNTRY CLUB",375823,1220456,"",".",".","1","RESSED","11.1","CA",0.84,"0.2",0.2,0.03,"7.14371E-05",0.071437066,10.9,5.73895597836543,0.56,0
"32052","WALZ POND",390633,993812,"",".",".","1","RESSED","9.4","KS",11.32,"3.93",3.8,0.473333333,"5.9322E-05",0.059322008,12.7,2.28488959454142,0.1,26.28
"52009","ESCONDIDO CREEK WATERSHED, SITE NO. 11",285139,975040,"","08187900","12100303","7","RESSED","8.3","TX",300.2,"8.43",7.96,3.305263158,"0.000197754",0.197754021,3.4,1.43209618416465,2.37,0
"8009","TWELVE MILE CREEK, SITE NO. 16",345025,824126,"WGS84",".",".","7","RESSED","8.3","SC",154,"8.4",8.16,7.230452675,"0.000421995",0.421995361,14.3,4.28345575699631,42.92,0
"31048","WAKEFIELD",380854,944743,"",".",".","1","RESSED","9.2","KS",1.68,"0.83",0.82,0.276848875,"0.000160791",0.160790823,50.2,2.63946668703779,31.07,0
"19037","VESUVIUS LAKE",383623,823749,"","383624082375300","05090103","1","RESSED","8.4","OH",125,"10.9",10.7,5.98013245,"0.00026617",0.266170165,14.6,13.2462681429248,91.46,0
"33012","STROUD POND",395724,1012629,"",".",".","1","RESSED","9.4","KS",11.27,"0.83",0.82,0.78974359,"0.000458675",0.458674509,21.4,6.89924914594056,0,11.3
"24045","POWERS FARMS PONDS",395651,893942,"",".",".","1","RESSED","8.2","IL",1.2,"0.668",0.666,0.241666667,"0.000172812",0.172812388,61.4,0.286476510277074,0.96,95.23
"76017","BAUER RESERVOIR",470459,1174000,"",".",".","3","RESSED","10.1","WA",0.67,"1.17",1.17,0.29875,"0.000121606",0.121605831,135.9,7.41818055486536,0,77.34
"70065","COOKS CANYON DEBRIS BASIN",341449,1181545,"",".",".","1","RESSED","11.1","CA",NA,"0.58",0.58,1.225243446,"0.001006067",1.006066626,NA,20.2994338960721,4.96,0
"21027","ATWOOD RESERVOIR",403134,811708,"","03121500","05040001","7","RESSED","8.4","OH",2460,"70",66.2,19.40298507,"0.000139586",0.139586336,2.4,6.88795507338607,54.38,2.19
"12008","HIGH PINE DAM NO. 5",331251,852316,"WGS84",".",".","1","RESSED","8.3","AL",32.6,"1.8",1.55,0.576,"0.00017698",0.176979569,5.4,6.44707500300008,74.87,0
"50005","C.W. LESTER FARM POND NO. 1",353623,994506,"",".",".","1","RESSED","9.4","OK",7,"2.04",2.03,4.9,"0.001149562",1.149561976,213.4,3.6105767950681,0,0
"71033","TEAKETTLE RESERVOIR NO. 2",365732,1190202,"","11215820","18030010","1","RESSED","6.2","CA",0.0585,"0.847",0.847,0.009038462,"5.0821E-06",0.005082103,47.1,12.0517084477953,96.25,0
"66","Murvaull",320136,942449,"WGS84","8022200","12010002",".","Texas Water Board",".","TX",3507,"115.0",115,188.275,"0.000779699",0.78,16.4,1.98736614916023,46.75,0
"17030","BUSSERON CREEK WATERSHED, STRUCTURE G-4",391630,871810,"",".",".","1","RESSED","8.3","IN",88,"3.56",3.42,NA,"",NA,NA,1.32902367435048,28.94,53.33
"46048","SELTMAN",382210,991237,"",".",".","1","RESSED","9.4","KS",13.49,"1.63",1.61,0.436363636,"0.000129079",0.129078831,9.9,0.81927380564848,0.25,48.61
"32032","FINNEY POND",391935,975742,"",".",".","1","RESSED","9.4","KS",17.2,"1.39",1.27,0.668041237,"0.000250514",0.250513941,11.8,0.859372243644681,0.12,74.52
"31026","HONEY CREEK NO. F-1",405556,930828,"",".",".","1","RESSED","9.2","IA",24,"1.213",1.176,0.965384615,"0.000390954",0.390953765,12.3,2.99384158176052,8.1,28.23
"7007","LAKE CONCORD",352838,803507,"WGS84",".",".","1","RESSED","8.3","NC",101,"4.7",4.54,7.745098039,"0.000812463",0.812462668,23.4,2.45648270154504,11.78,0.16
"51028","DAWSON CITY LAKE",315230,964222,"",".",".","1","RESSED","9.4","TX",61.2,"1.16",1.07,8.298113208,"0.003693413",3.693413445,41.3,1.49508041902872,2.01,17.45
"31030","NOLTE",395006,953047,"",".",".","1","RESSED","9.2","KS",1.59,"0.42",0.42,0.427272727,"0.000484494",0.484493807,81.9,2.51938929120627,0.33,87.17
"19051","CLARK LAKE",395654,833938,"","395652083393700","05080001","7","RESSED","8.2","OH",100.2,"6.88",6.72,NA,"",NA,NA,1.58668735906549,8.14,69.91
"18002","LAKE TANDY",365428,872633,"",".",".","1","RESSED","8.3","KY",62.9,"6",4.84,5.009633911,"0.000492939",0.492938769,24.3,3.94145012058323,45.4,14.68
"6017","DUTCHMAN CREEK WATERSHED, SITE NO. 10",355845,803040,"WGS84",".",".","1","RESSED","8.3","NC",145,"5.04",4.81,2.021333333,"0.000200136",0.200135997,4.2,1.91296790373418,47.1,7.11
"19043","COWAN LAKE",392314,835529,"","392317083552100","05090202","7","RESSED","8.2","OH",688,"49.6",48.5,41.15384615,"0.000404111",0.404111341,18.2,1.44927405250184,13.56,65.93
"45025","ADAIR",371443,961445,"",".",".","1","RESSED","9.4","KS",2.9,"0.33",0.33,0.093333333,"0.000134696",0.134696151,9.8,4.12958959852841,33.68,0
"31023","FLINNER",391254,950203,"",".",".","1","RESSED","9.2","KS",7.22,"0.64",0.63,2.719806763,"0.002056032",2.056031897,114.8,3.29659435027976,22.93,0.04
"24040","LAKE STAUNTON",390232,894651,"",".",".","7","RESSED","8.3","IL",90,"3.68",3.54,3.857142857,"0.000518913",0.51891331,13.1,1.71835800165546,35.92,30.41
"6005","LAKE MICHIE",360902,784949,"WGS84","02086490","03020201","7","RESSED","8.3","NC",507,"167.5",166.7,44.88636364,"0.000128236",0.128236357,27,2.68520441183452,59.55,6.47
"32033","CHRISLER POND",390121,990550,"",".",".","1","RESSED","9.4","KS",7.38,"1.01",0.26,0.200735294,"0.000367691",0.367690779,8.3,2.95955682106305,0.87,32.71
"62007","FROG HOLLOW DETENTION RESERVOIR",370708,1131549,"",".",".","1","RESSED","10.1","UT",31.7,"9.2",9.2,9.340909091,"0.000483541",0.483541403,89.8,7.69407472069376,15.66,0
"31047","CALLAHAN CREEK WATERSHED (C-1)",390052,922712,"",".",".","1","RESSED","8.4","MO",70.6,"5.625",5.515,10.52112676,"0.000908551",0.908550526,45.4,3.02812419668358,28.86,18.26
"52018","LOWER PLUM CREEK, SITE NO. 31",294729,973307,"",".",".","1","RESSED","8.3","TX",160.23,"3.51",3.26,1.755681818,"0.000256484",0.256484166,3.3,1.50080608163835,33.31,0
"12007","TEMPLE RESERVOIR",334416,850228,"WGS84",".",".","1","RESSED","8.3","GA",11.3,"0.63",0.61,1.724137931,"0.001346091",1.346091307,46.5,3.27946216138491,65.24,0
"48010","FISHERS PEAK - CARBON ARROYOS WATERSHED FPC-1",370915,1042948,"",".",".","1","RESSED","6.2","CO",12,"1.14",1.12,1.767123288,"0.000751417",0.751417276,44.9,10.8961521411411,58.47,0
"24031","EDWARDS LAKE",390753,894638,"",".",".","1","RESSED","8.2","IL",74.2,"0.42",0.4,0.681318681,"0.00081119",0.811190123,2.8,0.630228156261744,14.25,73.91
"18013","UPPER GREEN RIVER #5 (PILOT)",372430,844042,"",".",".","1","RESSED","8.3","KY",21.66,"1.44",1.41,0.857594937,"0.000289665",0.289664614,12.1,11.8158714577691,73.15,0
"32027","ROCK",384748,970620,"",".",".","5","RESSED","9.4","KS",1.86,"0.56",0.544,0.281818182,"0.000246719",0.246718921,46.2,0.641685900417529,0.49,79.59
"53001","LAKE SCARBOROUGH",315333,992624,"",".",".","7","RESSED","9.4","TX",122,"10.8",10.6,8.588235294,"0.000385861",0.385860584,21.5,1.50080608163835,1.79,8.92
"19011","WILLIAMSTOWN",383909,843315,"",".",".","1","RESSED","8.3","KY",NA,"0.47",0.47,1,"0.001013292",1.013291711,NA,8.00894266658137,31.14,0
"37005","LAND UTILIZATION PROJECT NO. 226-4",440837,1002133,"",".",".","5","RESSED","9.3","SD",4,"0.748",0.742,0.399782609,"0.000256597",0.256597452,30.5,3.89582757176521,0,0
"76015","MAIN FORK HORSE CREEK",455925,1152009,"",".",".","1","RESSED","6.2","ID",0.08,"6.51",6.51,0.036666667,"2.6824E-06",0.002682395,139.7,18.9524715495749,90.83,0
"37006","LAND UTILIZATION PROJECT NO. 226-6",441627,1001754,"",".",".","5","RESSED","9.3","SD",9.1,"2.555",2.541,0.731847826,"0.000137167",0.13716663,24.5,1.50080608163835,0,16.37
"70010","LAGUNA RESERVOIR",333832,1174534,"",".",".","1","RESSED","11.1","CA",22,"0.75",0.72,6.153846154,"0.004070488",4.07048807,85.3,8.65400262933985,0.03,0
"35047","MULE CREEK C",405915,953907,"",".",".","1","RESSED","9.2","IA",14.2,"0.916",0.323,1.322941176,"0.00195061",1.950609611,28.4,3.56491966527233,0,85.41
"60044","LYNX LAKE",343121,1122310,"",".",".","7","RESSED","6.2","AZ",53,"18.14",10,1.975,"9.40588E-05",0.094058803,11.4,14.77260762218,91.2,0
"27016","STRUCTURE R-2 CROOKED CREEK",433815,912559,"",".",".","1","RESSED","8.1","MN",20.2,"3.18",2.45,1.756,"0.000341343",0.341342822,26.5,6.93877415185801,23.77,23.66
"50020","HALL POND NO. 1",355212,991948,"",".",".","5","RESSED","9.4","OK",3,"0.2",0.2,0.225136612,"0.000536103",0.536103298,22.9,2.49651486292189,0.76,5.36
"16014","LAKE MILLER",382350,885336,"",".",".","7","RESSED","8.3","IL",142,"4.65",4.43,5.337423313,"0.0005738",0.573799638,11.5,2.16474983109726,52.36,8
"12006","CARROLL LAKE",333550,850348,"WGS84","02412990","03150108","7","RESSED","8.3","GA",171.1,"7.45",7.18,14.25581395,"0.000945584",0.945583581,25.4,2.61659655855032,41.59,0
"21060","BEACH CITY LAKE",403807,813328,"","03124000","05040001","7","RESSED","8.4","OH",420,"300",299.3,36.71052632,"5.84139E-05",0.058413905,26.6,4.43726004267627,20.99,17.44
"33002","Gering Valley Reservoir C",414432,1034150,"",".",".","1","RESSED","9.4","NE",3.99,"2.564",2.558,0.591860465,"0.000110192",0.110192272,45.2,9.09586339561713,9.92,2.06
"35046","MULE CREEK B",405928,953938,"",".",".","1","RESSED","9.2","IA",9.55,"0.383",0.368,1.167272727,"0.001510626",1.510625696,37.3,3.43363036245052,0,89.33
"72017","ONION CREEK NO. 2",391630,1202200,"","11426130","18020128","1","RESSED","6.2","CA",0.0367,"0.48",0.48,0.023,"2.28202E-05",0.022820174,191,15.2909885456158,79.91,0
"50048","SUGAR CREEK, SITE NO. 13",352428,982244,"",".",".","1","RESSED","9.4","OK",43.44,"1.99",1.93,16.69411765,"0.004119443",4.119443102,117.1,4.32903394579822,26.8,9.94
"71030","NORTH FORK RESERVOIR (Pacheco Lake)",370305,1211728,"",".",".","7","RESSED","11.1","CA",205,"66.2",66,7.55625,"5.45249E-05",0.054524882,11.2,16.5730052060865,33.33,0
"24014","MORGAN LAKE",394227,901250,"",".",".","1","RESSED","8.2","IL",18.2,"2.75",2.72,1.019230769,"0.000178458",0.178457979,17.1,0.601583577340841,0.44,64.64
"32030","GRANT TOZIER",390221,975604,"",".",".","1","RESSED","9.4","KS",3,"0.99",0.96,0.814814815,"0.000404222",0.404222079,82.8,1.70118456984402,1.64,25.97
"53033","COW BAYOU, SITE NO. 3",312140,971940,"",".",".","1","RESSED","9.4","TX",49.3,"1.4",1.32,5.049494949,"0.001821824",1.821823748,31.2,1.93013731153157,0.7,0.55
"34013","SLAB CANYON CCC",405152,1050933,"",".",".","1","RESSED","6.2","CO",43,"3.15",3.08,0.754901961,"0.000116727",0.116727231,5.4,10.4258085258848,3.7,0
"62013","WINFRED SPENDLOVE",370140,1131845,"",".",".","1","RESSED","10.1","UT",4.5,"0.85",0.84,0.358585859,"0.000203304",0.203304139,24.3,10.514454407639,0,0
"25025","DURGENS CREEK, SITE NO. 7",400151,913348,"",".",".","1","RESSED","8.3","MO",46.7,"2.03",0.79,2.181428571,"0.001315062",1.315062076,14.2,1.85573407943372,10.54,49.4
"21018","STONY LAKE",402756,810655,"","402756081065500","05040001","1","RESSED","8.4","OH",19,"11.75",11.72,2.744292237,"0.000111515",0.111515463,44,7.38437354787837,54.05,1.05
